NaN	2014	165	-466.47	-180.02	-180.59	0.763	0.664	2.643
NaN	2014	166	-466.16	-181.63	-176.95	0.767	0.66	2.661
NaN	2014	167	-467.14	-180.12	-176.63	0.763	0.662	2.644
NaN	2014	168	-465.82	-179.76	-178.69	0.769	0.667	2.694
NaN	2014	169	-467.79	-181.73	-183.01	0.765	0.664	2.692
NaN	2014	170	-467.37	-180.37	-182.01	0.757	0.655	2.623
NaN	2014	171	-468.62	-183.09	-183.2	0.77	0.665	2.684
NaN	2014	172	-468.49	-182.39	-182.82	0.765	0.656	2.649
NaN	2014	173	-469.53	-182.21	-181.15	0.767	0.663	2.691
NaN	2014	174	-469.34	-180.4	-181.94	0.766	0.659	2.682
NaN	2014	175	-468.31	-181.97	-179.34	0.763	0.656	2.634
NaN	2014	176	-471.76	-183.52	-180.57	0.755	0.657	2.616
NaN	2014	177	-472.76	-182.08	-180.08	0.776	0.659	2.689
NaN	2014	178	-472.58	-182.08	-181.54	0.764	0.659	2.636
NaN	2014	179	-468.55	-182.62	-180.18	0.763	0.655	2.641
NaN	2014	180	-469.73	-183.02	-178.79	0.749	0.652	2.618
NaN	2014	181	-469.84	-183.12	-177.98	0.749	0.649	2.637
NaN	2014	182	-471.65	-182.48	-179.17	0.746	0.648	2.603
NaN	2014	183	-472.36	-183.02	-177.95	0.746	0.646	2.587
NaN	2014	184	-471.93	-182.55	-178.89	0.764	0.661	2.692
NaN	2014	185	-473.15	-183.55	-177.18	0.753	0.662	2.662
NaN	2014	186	-471.82	-184.29	-177.49	0.753	0.646	2.625
NaN	2014	187	-471.75	-183.96	-177.49	0.738	0.648	2.578
NaN	2014	188	-471.21	-183.91	-179.81	0.745	0.657	2.609
NaN	2014	189	-473.52	-183.47	-180.45	0.742	0.648	2.576
NaN	2014	190	-472.53	-183.33	-178.13	0.782	0.673	2.681
NaN	2014	191	-470.58	-183.93	-178.75	0.745	0.664	2.649
NaN	2014	192	-474.57	-182.66	-177.69	0.741	0.647	2.588
NaN	2014	193	-474.43	-183.13	-177.5	0.744	0.652	2.599
NaN	2014	194	-473.49	-183.13	-179.26	0.751	0.672	2.679
NaN	2014	195	-474.34	-183.41	-179.41	0.743	0.652	2.595
NaN	2014	196	-475.08	-184.16	-181.49	0.739	0.645	2.571
NaN	2014	197	-474.2	-183.59	-180.23	0.744	0.647	2.589
NaN	2014	198	-475.24	-184.67	-180.79	0.757	0.653	2.591
NaN	2014	199	-475.11	-185.16	-179.18	0.738	0.646	2.549
NaN	2014	200	-476.03	-184.17	-180.15	0.747	0.647	2.58
NaN	2014	201	-476.13	-185.22	-179.76	0.751	0.645	2.582
NaN	2014	202	-473.85	-185.16	-180.3	0.745	0.647	2.564
NaN	2014	203	-476.08	-184.93	-181.35	0.745	0.643	2.539
NaN	2014	204	-477.56	-186.03	-177.75	0.752	0.648	2.596
NaN	2014	205	-477.14	-184.74	-176.74	0.756	0.65	2.606
NaN	2014	206	-475.28	-185.15	-176.63	0.758	0.651	2.62
NaN	2014	207	-474.89	-184.94	-185.03	0.747	0.649	2.571
NaN	2014	208	-473.99	-185.12	-179.15	0.761	0.655	2.639
NaN	2014	209	-475.34	-183.71	-178.88	0.755	0.648	2.587
NaN	2014	210	-475.78	-182.9	-178.42	0.758	0.649	2.623
NaN	2014	211	-476.95	-185.25	-181.63	0.764	0.66	2.613
NaN	2014	212	-477.63	-184.89	-181.77	0.751	0.646	2.595
NaN	2014	213	-477.24	-183.35	-182.47	0.753	0.654	2.584
NaN	2014	214	-475.99	-185.64	-184.42	0.755	0.656	2.614
NaN	2014	215	-476.86	-186.11	-185.53	0.761	0.674	2.687
NaN	2014	216	-474.24	-188.52	-182.04	0.758	0.647	2.593
NaN	2014	217	-473.94	-188.08	-180.26	0.764	0.659	2.638
NaN	2014	218	-476.18	-187.24	-181.88	0.764	0.656	2.643
NaN	2014	219	-475.67	-185.2	-182.69	0.766	0.668	2.696
NaN	2014	220	-475.14	-186.35	-187.6	0.772	0.676	2.729
NaN	2014	221	-476.53	-186.88	-180.48	0.78	0.667	2.744
NaN	2014	222	-476.46	-187.36	-187.63	0.747	0.658	2.576
NaN	2014	223	-477.48	-186.03	-183.2	0.758	0.662	2.61
NaN	2014	224	-477.45	-185.65	-185.11	0.768	0.669	2.664
NaN	2014	225	-474.98	-186.67	-182.13	0.764	0.664	2.639
NaN	2014	226	-474.95	-187.34	-183.3	0.777	0.682	2.685
